#Word Types: 174016
#Word Tokens: 6648123
#Search Hits: 0
302	2160	fijn	
303	2145	woorden	
304	2140	laten	
305	2136	langh	
306	2126	haren	
307	2123	vrouw	
308	2102	mocht	
309	2098	eeren	
310	2097	trouw	
311	2084	vier	
312	2074	minnen	
313	2066	bly	
314	2053	heyl	
315	2049	verheven	
316	2047	smert	
317	2039	can	
318	2035	vreucht	
319	2027	altijdt	
320	2024	dagh	
321	2011	heen	
322	2010	iesus	
323	2003	swaer	
324	2002	ziele	
325	1991	niemant	
326	1982	wercken	
327	1955	samen	
328	1945	druck	
329	1944	mede	
330	1943	schijn	
331	1939	tegen	
332	1934	selfs	
333	1917	leden	
334	1909	soud	
335	1904	vleesch	
336	1904	wiens	
337	1895	landt	
338	1886	la	
339	1873	claer	
340	1868	loon	
341	1866	vinden	
342	1863	lijck	
343	1859	mijne	
344	1856	vrede	
345	1845	me	
346	1845	neer	
347	1842	wensch	
348	1833	gaf	
349	1827	sijt	
350	1824	gaan	
351	1813	hoogh	
352	1809	len	
353	1805	jesus	
354	1801	gaat	
355	1799	alsoo	
356	1799	nieuwe	
357	1795	wegh	
358	1789	hand	
359	1789	hen	
360	1789	leuen	
361	1786	yder	
362	1780	dach	
363	1773	aller	
364	1772	voet	
365	1771	wonder	
366	1759	meest	
367	1753	g	
368	1751	tis	
369	1750	klaer	
370	1749	gunst	
371	1742	leer	
372	1740	voorwaer	
373	1739	hout	
374	1730	jou	
375	1729	welck	
376	1725	vrienden	
377	1724	leyt	
378	1714	an	
379	1714	leeren	
380	1713	ge	
381	1712	waerom	
382	1696	stadt	
383	1687	mag	
384	1683	grooten	
385	1679	venus	
386	1676	zielen	
387	1675	houdt	
388	1671	willen	
389	1669	dagen	
390	1665	spreken	
391	1662	stem	
392	1649	ooghen	
393	1646	siel	
394	1637	naar	
395	1636	zich	
396	1630	wech	
397	1626	eere	
398	1623	beter	
399	1621	helpt	
400	1620	schat	
401	1618	staat	
402	1615	lichaem	
403	1615	wacht	
404	1610	werdt	
405	1599	teghen	
406	1597	woordt	
407	1592	zeer	
408	1586	werden	
409	1585	schier	
410	1577	waert	
411	1573	leert	
412	1567	comen	
413	1566	blijven	
414	1562	goeden	
415	1550	inden	
416	1545	son	
417	1543	dog	
418	1538	liefden	
419	1533	werck	
420	1530	ia	
421	1524	loven	
