	id	dominant_topic	perc_contribution
265	19561	38	0.27839661061440346
266	163285	39	0.4799024444001539
267	157120	27	0.2975707392484307
268	158213	1	0.76034226940741
269	147333	30	0.4153155745650727
270	184378	28	0.5904775746981005
271	100078	39	0.30692756137755534
272	117504	25	0.6132193432561533
273	24186	2	0.5078469506430746
274	14045	24	0.48007216916456597
275	9631	13	0.6771740671666596
276	34395	26	0.3329689104382759
277	147327	21	0.4427956240639656
278	193610	48	0.4933280373686257
279	160940	38	0.6873192883959656
280	117510	16	0.5698280095217598
281	9625	15	0.8045756493731705
282	14051	12	0.5042777316139054
283	34381	39	0.7448361514834441
284	10237	14	0.5534363677760468
285	189648	29	0.3505696092361048
286	2770	17	0.35596985253805113
287	26785	6	0.6100978917393971
288	19575	36	0.335541011356372
289	36596	4	0.548706295646179
290	4301	2	0.5607389900886853
291	163291	10	0.3082364454797023
292	19213	9	0.6773130811427248
293	4467	21	0.2857358688431524
294	164298	34	0.45922689413454004
295	3308	21	0.43984698558708585
296	11897	18	0.7308205498739629
297	20492	10	0.3377890461528137
298	9143	10	0.21556190863994268
299	6270	38	0.28479064446632674
300	118145	28	0.24599123331126482
301	35921	4	0.33296037314275295
302	13058	7	0.20767342271627728
303	176844	0	0.6340856528077494
304	22285	6	0.5719208058080716
305	116183	28	0.3026870475183521
306	35712	42	0.5463955834758052
307	7185	9	0.4104595982310382
308	176677	31	0.5794648711695766
309	166464	47	0.2548184174236889
310	114794	28	0.38986540945963233
311	162602	30	0.7864527164606101
312	2943	33	0.3085277683902825
313	21001	16	0.3333375692261261
314	187856	28	0.48570629591849923
315	185099	42	0.49544221602132943
316	100087	39	0.4149070472886043
317	176111	49	0.6616514719966615
318	35074	29	0.2745988521849998
319	118810	28	0.39321268061163434
320	184387	35	0.4279935482210825
321	9816	13	0.5013905045298204
322	100093	23	0.35251004816459824
323	176105	49	0.2667075772290931
324	161479	13	0.2710801154504509
325	13919	34	0.21816969207154507
326	184393	28	0.5412725582445049
327	9802	13	0.36855989966141106
328	155904	48	0.3301027656650747
329	21015	17	0.32070705399946237
330	2957	16	0.3201873338452859
331	113789	19	0.38094012020545004
332	114780	16	0.29805605170000915
333	165179	8	0.49143484731621423
334	11868	27	0.5478635108652119
335	4498	9	0.22583626138121318
336	114958	48	0.34577502901813795
337	164267	30	0.43999181362530526
338	116197	28	0.3081518747634259
339	35706	42	0.4664169604089828
340	185933	38	0.4721904912890568
341	34418	5	0.32378418379752055
342	176663	13	0.4459340214745202
343	111820	28	0.31913331313869714
344	10586	37	0.32936013757632465
345	11840	18	0.27526235656849
346	20445	18	0.3114503496781025
347	36227	4	0.33309686811710615
348	14938	3	0.3351572626269185
349	178666	35	0.5758496413641199
350	22252	6	0.6865171339345886
351	160029	27	0.5084996155905899
352	34430	1	0.7128510107961107
353	118192	27	0.41027089486318724
354	111808	38	0.36133026908973725
355	7807	46	0.25007561588484367
356	34356	37	0.40626548885243446
357	130178	38	0.8681810305400038
358	13931	40	0.32276531583578183
359	32727	4	0.33291664083583844
360	153385	46	0.35493985122818233
361	26752	9	0.4372416789809819
362	113979	4	0.3914705761172482
363	36541	5	0.3541995939028212
364	30130	0	0.5053768808608466
365	26746	6	0.461796742599541
366	21029	36	0.461515598745547
367	163252	34	0.5817391359203875
368	7813	18	0.44729073219003845
369	161445	17	0.2691206003463112
370	34342	39	0.23496008658607004
371	116815	25	0.3324845038293127
372	118838	28	0.478368128463749
373	157691	42	0.27030708165725703
374	22246	6	0.5176224137597593
375	178672	35	0.5233032343975288
376	9180	39	0.5201903645596986
377	34424	1	0.6742358404565431
378	24637	9	0.29162786726947465
379	165145	24	0.3042070834962139
380	10592	2	0.4672037382383584
381	11854	27	0.5383176457544795
382	20451	18	0.4570522195776276
383	36233	4	0.4450398452286891
384	26020	13	0.31304759274511323
385	173860	38	0.39371095708326836
386	189072	8	0.6929225988294878
387	114623	4	0.46060237051893604
388	186341	24	0.5582980026654467
389	3254	37	0.32252634612726677
390	180730	7	0.36683179619865397
391	116034	28	0.40212027016930446
392	119307	34	0.39745276717977873
393	13104	40	0.33792097948731126
394	118019	28	0.6972337077198968
395	29	38	0.3138573717469944
396	159045	37	0.34217585215910173
397	9779	13	0.44197502787497933
398	100130	39	0.68883281617996
399	116752	38	0.5104905078726862
400	19429	24	0.27163009003431765
401	3532	14	0.3727535637607066
402	4249	2	0.3979673684164348
403	3526	21	0.6483160447871473
404	11061	21	0.2919386411638102
405	189700	35	0.49859661461236726
406	26815	13	0.3449338974412362
407	159051	11	0.7046572617213861
408	32860	40	0.29618038098209226
409	14119	32	0.24611614817188662
410	7998	49	0.965120442158571
411	100124	24	0.31267979549586905
412	12568	7	0.33715579052223105
413	106233	23	0.4461790664280204
414	116020	28	0.40995061946529765
415	13110	22	0.21577561545715232
416	35869	46	0.2784927789386429
417	1457	16	0.27046500527903444
418	6338	21	0.31850087706009644
419	130781	11	0.27721289453194065
420	191629	11	0.4107992618682509
421	3240	36	0.4802325067921995
422	115529	39	0.40238689265638267
423	180724	13	0.48938693667445876
424	35699	44	0.6063558952636289
425	158401	13	0.2674092519463265
426	35841	48	0.37376806291705095
427	13138	19	0.38992227022070985
428	9023	0	0.3183409276598132
429	14657	5	0.30305087341188414
430	34587	19	0.3924381485727581
431	6310	29	0.4240905792249873
432	191601	3	0.29906821392254623
433	2176	39	0.23032552663033948
434	3268	5	0.25932894680930085
435	162951	47	0.32365927732555977
436	19373	9	0.815222876974536
437	19415	24	0.3724617754403944
438	11049	18	0.3951125981803394
439	115267	49	0.3693906989713173
440	10357	14	0.29164818734650183
441	2610	27	0.3072756395133694
442	9745	13	0.49328223367521346
443	14131	19	0.35279438584384426
444	32848	9	0.3297326762559947
445	15	39	0.7907991846454141
446	159079	31	0.21383343004864377
447	118743	48	0.3529025863884348
448	185112	10	0.43132799215318396
449	32690	26	0.5878503824080282
450	23945	15	0.2995046224148882
451	12540	7	0.27559848880336657
452	13886	34	0.3454130182258622
453	14125	13	0.42351457393903946
454	9751	13	0.34156126014137056
455	100118	38	0.29413885421176356
456	118757	18	0.2506630564445246
457	117464	36	0.34235150774197937
458	185106	28	0.3095276140710714
459	23951	0	0.5251853936221167
460	32684	24	0.3739232471097257
461	9989	0	0.36383772491285554
462	12554	7	0.30309964854141946
463	13892	12	0.40306797085244894
464	4275	2	0.39448160996532006
465	154549	38	0.34875052151662816
466	115273	12	0.6601009122510796
467	10343	24	0.5442802102894593
468	30093	49	0.68155583319282
469	2604	16	0.5873300911668531
470	113602	14	0.2869518748416406
471	20280	39	0.243013609534671
472	155131	12	0.45065497451394176
473	186369	38	0.4338313895996045
474	2162	38	0.5328178905518997
475	191615	3	0.3099491167215848
476	153540	29	0.2753522537182118
477	162945	31	0.537698155799409
478	19367	9	0.7263400797004348
479	180718	13	0.5591785393091757
480	157726	47	0.42557899335884175
481	118031	28	0.6373496520215466
482	35855	48	0.24088619293393015
483	6304	39	0.6832222216027701
484	34593	26	0.4536722312860148
485	1480	26	0.34509793413938017
486	34578	47	0.38517326328959967
487	176703	0	0.9346512637511559
488	185853	5	0.4691710116326043
489	35666	44	0.40976192766609143
490	111798	28	0.5177328409188133
491	184595	0	0.4268610505396346
492	14870	47	0.26745544157354945
493	191826	0	0.6591832227852711
494	174114	16	0.4750104010295461
495	11908	18	0.6528521500634504
496	2189	38	0.5178496150018562
497	21175	39	0.5807708198992246
498	2837	45	0.3459918798035791
499	164461	27	0.3227523218082453
500	9962	5	0.42809655653501366
501	13879	3	0.40573069184280686
502	129561	29	0.7262058010401715
503	7797	18	0.25709693668698225
504	116785	28	0.2370661470669879
505	9976	14	0.37482465265045645
506	7783	40	0.26808359714753077
507	129575	3	0.3706059562112304
508	118970	11	0.5813494858766184
509	183588	30	0.7015217626071434
510	28623	7	0.15846854775792404
511	102928	29	0.31189809310964434
512	2823	2	0.37069493938475667
513	21161	12	0.3515482952300787
514	164475	13	0.1886472752075973
515	112285	38	0.6435810613861184
516	20519	46	0.2972769841613009
517	162762	48	0.49966477083913596
518	100	2	0.4782645971434732
519	1494	19	0.3046584579116228
520	176717	13	0.457891721005264
521	35672	46	0.3532231213491008
522	185847	1	0.2753446903396718
523	25461	9	0.4179110167189873
524	162992	11	0.5995865828954821
525	114804	16	0.2239093226821202
526	11934	18	0.577486423416665
527	20531	18	0.5412959525758935
528	128	2	0.6683739957639175
529	35882	48	0.3261006879870801
530	178712	35	0.48625024816955975
531	159904	42	0.3474502450478853
532	121101	23	0.39950289411342754
533	12583	18	0.3301052471784614
534	157097	7	0.3539248803216143
535	13845	27	0.5041471446031401
536	9786	13	0.5150303584988732
537	34222	39	0.346661696847528
538	116975	28	0.2713692123617697
539	118780	29	0.8872236398757221
540	30044	6	0.45693460183699836
541	20257	2	0.5529851392826699
542	21149	12	0.33915811003423646
543	26626	13	0.5716906314300443
544	61579	38	0.3244811853168815
545	10380	23	0.6383734410007703
546	30050	6	0.44969883468108407
547	20243	2	0.424476272986824
548	155694	31	0.2711990295618819
549	162038	19	0.5225057478101675
550	113819	14	0.26318854352082777
551	12597	18	0.2782256676657524
552	22454	9	0.6619632576516977
553	157083	39	0.49351818105565964
554	9792	13	0.5997547057481876
555	161531	3	0.37758735646613617
556	34236	37	0.23911945312247224
557	35896	5	0.3159830282074775
558	14680	10	0.2730594938269457
559	161257	1	0.301423482399349
560	34550	24	0.28313859693545107
561	114810	36	0.24081297666954926
562	152845	28	0.4072554905862808
563	163440	30	0.41377927750970106
564	11920	18	0.656711309508548
565	20525	10	0.2796212785925385
566	189099	8	0.6862444123147975
567	191359	49	0.6464674979718549
568	175975	49	0.3734460224913394
569	3730	8	0.8589566841821691
570	180254	30	0.5306450724532747
571	15011	0	0.2040741175435532
572	178289	1	0.12795793385539628
573	33968	40	0.4786163073788268
574	6890	0	0.20704930491178364
575	116550	28	0.3132473400466682
576	183985	36	0.22829268896911664
577	192650	27	0.23861079192983164
578	182443	18	0.3546545310389643
579	156174	27	0.31699941741808235
580	117128	28	0.23467276304053428
581	13306	42	0.42265295313710216
582	8103	19	0.3266942423773044
583	1899	19	0.27600508927065315
584	7230	19	0.23257565815558873
585	4739	22	0.398389567369401
586	112050	28	0.3232105077769558
587	11511	39	0.6619922078030033
588	20914	44	0.6799068793174855
589	2348	48	0.270907081268194
590	163871	32	0.3603295281027174
591	112044	28	0.45570132688261394
592	11505	3	0.3802381043123119
593	20900	44	0.8771234227171867
594	13312	3	0.31695448546731253
595	116222	28	0.37591125161332595
596	184740	38	0.5392051803890908
597	8117	5	0.6409577055499667
598	7224	34	0.40905499635284204
599	15005	0	0.21903637118238772
600	116544	28	0.40750497957346576
601	6884	1	0.4341851934268766
602	118569	49	0.39201709221987946
603	183991	27	0.49981015033595955
604	149040	13	0.9476127213186776
605	175961	49	0.3088576905210945
606	3724	8	0.7100933917212515
607	157256	14	0.41360341092113784
608	33954	40	0.7653110087662146
609	12742	24	0.24860868126915323
610	32492	39	0.609631403660891
611	185310	17	0.8275607218296015
612	8881	6	0.44014202233821764
613	9547	37	0.3718670837620811
614	155441	27	0.372696068147258
615	20096	25	0.5369058300221718
616	191365	36	0.36652379319078504
617	38801	46	0.21881903385006918
618	40762	45	0.9150259952781289
619	21388	31	0.5304389355008182
620	19617	38	0.3598754527278794
621	163695	21	0.44881311497838927
622	36192	4	0.5121585082249351
623	4705	22	0.5820033502138344
624	20928	44	0.48821207424442975
625	2374	9	0.4321423364771269
626	191403	49	0.4265615391593871
627	10633	21	0.3857182970172138
628	52400	18	0.22944001710245987
629	118227	18	0.4337857224610604
630	12024	1	0.4149162670421016
631	157530	12	0.29924739787907917
632	6106	1	0.39494392788982025
633	117100	38	0.34131233585346904
634	118233	13	0.48787231309609963
635	7218	32	0.6946244431529507
636	158617	49	0.5779304136510772
637	160388	31	0.2568520086997527
638	112078	28	0.3886434830860649
639	4711	22	0.3803406107076539
640	36186	46	0.3598285535189691
641	115717	2	0.4304001068651329
642	11539	49	0.2230669560021728
643	191417	7	0.31855628504092837
644	2360	48	0.3132943881431715
645	10627	2	0.808342214040966
646	155333	27	0.24326001004856812
647	20082	14	0.45620406536395147
648	2406	2	0.6468171790200369
649	191371	36	0.35246590906081404
650	165596	32	0.47030176450846867
651	3718	8	0.7524577753845246
652	40776	45	0.9667196338462264
653	19603	41	0.4639035216779061
654	33940	40	0.6198775105179102
655	15039	32	0.2577032196335859
656	12756	18	0.25382921252524826
657	32486	39	0.34739870062341455
658	185304	40	0.5349715735275392
659	117666	30	0.5834640995337447
660	8895	6	0.38297584257686235
661	9553	37	0.18029597180516
662	192693	38	0.443789828015234
663	23560	1	0.3296348082957868
664	12965	46	0.42456784887717663
665	176267	14	0.4233279181452971
666	160405	24	0.3157336162416105
667	35302	18	0.24041389498301255
668	116593	36	0.25920951529725916
669	6853	42	0.39861373036606385
670	21377	31	0.573669885779429
671	20069	7	0.31907872839942725
672	38626	39	0.4950260261537369
673	27060	18	0.30613906021099613
674	115924	24	0.46249463317765
675	10814	24	0.32143233461652426
676	21411	31	0.6954334452344282
677	3095	39	0.4847416575524164
678	22118	6	0.5669515076721982
679	184783	4	0.29754775337197836
680	25663	13	0.323112674494255
681	147910	47	0.5222483678785944
682	176515	39	0.46617147406804266
683	27074	32	0.41629097976153323
684	115930	47	0.5499039970344782
685	36179	42	0.42211344202575213
686	21405	9	0.3973521551098687
687	3081	17	0.29686053966853604
688	40789	45	0.9690024556162113
689	21363	31	0.5933340907378333
690	38632	39	0.30279691464239544
691	188807	19	0.27528268175319376
692	192687	34	0.3445897121854701
693	117699	28	0.4746520990674141
694	130226	12	0.42613150862673366
695	34008	24	0.3572760603319056
696	176273	14	0.5761301276968032
697	12971	14	0.4930036200084414
698	117841	36	0.3142265386840145
699	35316	26	0.7303225195306798
700	32479	14	0.25238621653661086
701	6847	0	0.4777109564403121
702	116587	10	0.20431254705346005
703	186802	7	0.31219388855510005
704	36637	4	0.521048975225548
705	20055	23	0.2837326223328995
706	118582	19	0.4644512995474008
707	8842	6	0.3329085001710815
708	12959	34	0.449415624517189
709	34020	40	0.6387629767060268
710	117869	36	0.4551695840926794
711	12781	18	0.5435152204622145
712	1866	39	0.4200079548086442
713	22124	6	0.5372348836239355
714	161041	39	0.29787136128270636
715	14496	18	0.22672745280182194
716	20733	45	0.8733611402458533
717	115918	23	0.3093492054884489
718	36151	46	0.3519503805638274
719	29071	9	0.32297158423346106
720	27048	9	0.34115271984988477
721	20727	42	0.39229074691963944
722	21439	9	0.5027964544708914
723	36145	18	0.3200105634570172
724	26356	13	0.36871344978032616
725	22130	49	0.43719195148380335
726	1872	10	0.21408820208182214
727	176529	14	0.528259301448894
728	14482	1	0.18506196221127585
729	8856	15	0.37667328813361917
730	118596	16	0.4175469334086663
731	34034	40	0.5570564265096
732	23548	31	0.6834297047540308
733	151828	3	0.2618235660250658
734	33983	40	0.4696468889074457
735	157281	48	0.2689995216109613
736	12795	12	0.44014557544729305
737	36623	4	0.6502354421766825
738	186816	36	0.4206780689471071
739	155496	7	0.3362396432375503
740	164893	0	0.42356664248897036
741	154950	38	0.2858668984798481
742	1873	24	0.40229078997415524
743	22131	6	0.48643098623059544
744	156820	28	0.26429862263114356
745	26357	13	0.2833711596450269
746	153780	11	0.2917933931972151
747	36144	5	0.3935037676963253
748	21438	9	0.4977075305990993
749	27049	9	0.38085062471174846
750	20040	14	0.4429456432346465
751	36622	4	0.8688689079176679
752	186817	36	0.4683210160209274
753	26431	32	0.32277920987473263
754	12794	27	0.4476833976159527
755	33982	40	0.5094194376863933
756	23549	40	0.6005429036016031
757	34035	40	0.5787521647763932
758	8857	6	0.4305799535692823
759	12780	18	0.3903282796323891
760	160438	40	0.23921153292254
761	12958	34	0.3509419980877587
762	34021	40	0.41259084923039446
763	118583	17	0.43482884249462656
764	8843	6	0.37571224301699735
765	20054	29	0.4637130415774945
766	186803	35	0.4874961338483036
767	36636	4	0.8339568295096007
768	26425	9	0.46583537724398727
769	26343	6	0.5531260931981173
770	164138	30	0.4714061488977017
771	36150	10	0.2926195182631514
772	115919	12	0.27626801892037156
773	20732	40	0.4843050621407922
774	162549	30	0.41378143120392097
775	14497	1	0.24181146138941553
776	22125	6	0.32175829401948214
777	1867	14	0.25238621653661086
778	156834	25	0.25172872428397586
779	21404	9	0.5702610911100707
780	112086	28	0.5349691211854278
781	36178	4	0.47309192368654407
782	115931	47	0.4622878123266138
783	27075	32	0.491646746327305
784	176514	14	0.2912498738927701
785	147911	14	0.43422824672437366
786	160376	7	0.2038977406454925
787	25662	0	0.6645220687967587
788	184782	19	0.3220900644030339
789	6846	1	0.45952557351358975
790	116586	28	0.5823730644073831
791	32478	4	0.25664430205889566
792	34009	2	0.40784324973342306
793	130227	47	0.3950984367431254
794	12970	24	0.47067742638869775
795	117698	42	0.4851338739196417
796	38633	4	0.3269048690333242
797	21362	31	0.7083853095551292
798	40788	45	0.9471446633711939
799	164676	30	0.45955586532143566
800	20068	17	0.2416834458931203
801	38627	14	0.36142215789657894
802	104196	47	0.5178754086072671
803	21376	31	0.5642919875815984
804	164662	37	0.2597110325152978
805	6852	0	0.40388782410533913
806	35303	5	0.5467132519854137
807	176266	14	0.40932115803237573
808	12964	34	0.5574447970217
809	23561	0	0.5684177400593283
810	147905	14	0.29331183290835106
811	22119	6	0.6696159748586494
812	3094	11	0.3542282810895683
813	164104	30	0.4682719685446224
814	21410	9	0.4767829418595846
815	115925	47	0.31650850739189235
816	186181	32	0.28706966697205527
817	27061	32	0.5293870021684226
818	10626	2	0.8181146936301816
819	2361	9	0.29831037510467656
820	191416	49	0.3736630688059931
821	187274	49	0.45920920690582245
822	11538	18	0.39258851483384494
823	36187	4	0.40781685321893074
824	4710	22	0.5744803148548564
825	157525	34	0.5247418612569449
826	12031	1	0.41837207679561
827	9552	37	0.4628259530983894
828	8894	49	0.4681009365445637
829	13449	0	0.570651103101799
830	32487	21	0.2392105773688374
831	12757	18	0.5067950011446818
832	33941	40	0.6354611046996559
833	183774	40	0.6063828038661581
834	15038	7	0.37364818556007007
835	19602	38	0.3807479468900127
836	164689	32	0.35800497072479914
837	3719	8	0.7885879979214218
838	40777	45	0.927202260776618
839	188621	11	0.6200035472781202
840	191370	7	0.3229200468059224
841	20083	47	0.47996221610765444
842	19616	24	0.3598808533754544
843	21389	31	0.7410949337657046
844	180269	20	0.3693422055454346
845	38800	42	0.30367256272244764
846	40763	45	0.9633364746616847
847	2413	19	0.27528268175319376
848	191364	49	0.5756938788449497
849	20097	23	0.5197579650124722
850	156149	29	0.38512310891848367
851	9546	37	0.2631400621719964
852	8880	6	0.6404991911796379
853	117673	30	0.8180587345371754
854	32493	2	0.3623774267030666
855	12743	24	0.22733880874266404
856	183760	40	0.3544968409937464
857	33955	40	0.49575770764920113
858	158164	0	0.6183910002560363
859	119138	28	0.4480617611611108
860	12025	1	0.7484933063472223
861	118226	10	0.24690607333644868
862	117115	30	0.31903939814938026
863	6113	22	0.24627702625460798
864	10632	29	0.28954598367316675
865	191402	49	0.43815138395131864
866	2375	9	0.2923725762952812
867	4704	22	0.5780823281002803
868	36193	8	0.2235520669790257
869	7225	15	0.2557365508990453
870	8116	31	0.44655715136496593
871	184741	11	0.26653317982475466
872	151168	30	0.43824438150709843
873	20901	44	0.8135988797514759
874	11504	47	0.2105156712504463
875	112045	28	0.8341363735254206
876	180241	11	0.5371142276913247
